MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
7320,4.290410,7.489063,0.574608,-11.199951,-4.821777,-9.796143,33.779297
7360,4.812346,8.154651,0.268151,1.251221,-14.251709,-10.559082,33.789062
7400,4.836287,8.772355,0.507571,7.995605,-10.589600,-3.936768,33.759766
7440,5.583278,9.720459,0.402226,11.596680,-7.415771,2.197266,33.769531
7480,6.258443,10.635044,-0.148441,20.721436,1.525879,6.713867,33.796875
7520,6.354211,11.061212,1.086968,24.597168,-3.967285,8.117676,33.769531
7560,5.463568,9.902418,3.141193,7.232666,-13.732910,11.962891,33.787109
7600,2.494758,8.887277,2.925714,9.063721,-7.659912,5.889893,33.769531
7640,2.035071,10.237606,1.292869,-24.597168,-24.536133,-8.819580,33.769531
7680,4.735731,10.515334,0.598550,-33.782959,-50.537109,-11.505127,33.785156
7720,4.999093,8.537724,0.938527,-28.259277,-52.581787,-14.587402,33.792969
7760,3.107674,6.593631,0.972046,-40.985107,-56.762695,-20.355225,33.787109
7800,2.087744,5.971139,0.919373,-46.966553,-65.338135,-14.343262,33.798828
7840,2.566584,6.890512,0.641646,-29.693604,-53.039551,-11.657715,33.802734
7880,2.906561,8.145074,0.148441,-14.221191,-37.109375,-2.319336,33.804688
7920,3.605668,8.987833,-0.622492,-10.803223,-38.940430,1.586914,33.789062
7960,4.678270,9.662998,-0.301669,-26.519775,-53.344727,-6.011963,33.798828
8000,4.711789,10.821792,-0.287304,-28.991699,-50.201416,-13.488770,33.794922
8040,5.511452,11.449073,-1.350330,-20.416260,-90.270996,-6.866455,33.806641
8080,5.827487,11.779472,1.398214,-37.170410,-60.760498,-10.650635,33.789062
8120,2.686294,10.907983,4.716578,0.213623,-7.507324,2.563477,33.808594
8160,1.647211,9.476251,4.544195,-28.442383,-31.402588,-10.040283,33.804688
8200,4.185065,8.341399,3.730166,14.465332,-12.145996,8.850098,33.826172
8240,4.955997,9.260772,2.011129,19.775391,2.655029,14.251709,33.820312
8280,3.720589,8.073248,0.579397,0.244141,-6.988525,9.674072,33.826172
8320,2.647987,6.296751,0.833182,-16.448975,-1.678467,3.021240,33.812500
8360,2.485181,6.196194,0.799663,-9.216309,-2.227783,-1.159668,33.835938
8400,3.433285,7.058106,0.512359,-5.828857,2.349854,-2.136230,33.806641
8440,4.199430,7.843405,0.598550,-1.953125,11.505127,-3.692627,33.814453
8480,4.132392,8.614338,0.158017,3.601074,7.812500,-1.525879,33.818359
8520,5.401319,9.753978,0.215478,8.270264,12.603760,4.699707,33.816406
