MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
8400,-9.744401,-0.114922,1.403002,-0.427246,-0.427246,-0.396729,31.541016
8440,-9.753978,-0.114922,1.412579,-0.640869,-0.457764,-0.335693,31.541016
8480,-9.753978,-0.105345,1.393425,-0.732422,0.000000,-0.244141,31.531250
8520,-9.749189,-0.100556,1.393425,-0.671387,-0.183105,-0.183105,31.531250
8560,-9.734824,-0.081403,1.393425,-0.366211,-0.061035,-0.122070,31.523438
8600,-9.720459,-0.095768,1.407791,-0.396729,-0.854492,-0.091553,31.539062
8640,-9.749189,-0.119710,1.412579,-0.793457,-1.007080,-0.183105,31.539062
8680,-9.753978,-0.100556,1.403002,-0.793457,-0.732422,-0.030518,31.548828
8720,-9.749189,-0.119710,1.422156,-0.366211,0.183105,-0.030518,31.580078
8760,-9.792285,-0.143652,1.479617,-0.396729,1.190186,0.091553,31.593750
8800,-9.825804,-0.134075,1.527501,0.457764,3.967285,1.007080,31.583984
8840,-9.730036,-0.110133,1.383849,0.518799,5.706787,1.403809,31.578125
8880,-9.667787,-0.086191,1.288081,-0.549316,2.655029,0.518799,31.564453
8920,-9.706094,-0.062249,1.307234,-0.122070,-0.122070,-0.244141,31.589844
8960,-9.763555,-0.033519,1.278504,-0.061035,-0.396729,-0.335693,31.583984
9000,-9.725247,-0.057461,1.292869,-0.152588,-1.617432,-0.549316,31.568359
9040,-9.691729,-0.086191,1.292869,-0.335693,-2.929688,-0.946045,31.570312
9080,-9.758766,-0.076614,1.302446,-0.457764,-3.051758,-1.129150,31.597656
9120,-9.816227,-0.076614,1.359907,-0.640869,-1.861572,-0.946045,31.597656
9160,-9.739613,-0.076614,1.388637,-0.152588,-1.007080,-0.518799,31.593750
9200,-9.715671,-0.095768,1.355118,0.122070,-0.091553,0.061035,31.603516
9240,-9.787497,-0.124498,1.403002,-0.152588,0.152588,0.213623,31.597656
9280,-9.797073,-0.124498,1.407791,-0.732422,0.091553,0.183105,31.619141
9320,-9.720459,-0.095768,1.403002,-0.579834,-0.274658,0.152588,31.593750
9360,-9.730036,-0.086191,1.393425,-0.488281,-0.396729,0.213623,31.589844
9400,-9.720459,-0.114922,1.422156,-1.068115,-1.037598,0.030518,31.599609
9440,-9.730036,-0.143652,1.441309,-0.946045,-0.854492,0.030518,31.591797
9480,-9.758766,-0.114922,1.417367,-0.335693,0.274658,0.122070,31.607422
9520,-9.753978,-0.086191,1.407791,0.122070,0.244141,-0.244141,31.597656
9560,-9.739613,-0.071826,1.412579,0.366211,-0.335693,-0.671387,31.583984
9600,-9.763555,-0.095768,1.407791,0.396729,0.488281,-0.488281,31.587891
9640,-9.753978,-0.105345,1.422156,0.091553,0.823975,-0.244141,31.603516
9680,-9.720459,-0.110133,1.403002,-0.152588,0.152588,-0.244141,31.591797
9720,-9.749189,-0.095768,1.393425,0.152588,0.488281,-0.244141,31.601562
9760,-9.753978,-0.081403,1.407791,0.244141,0.457764,-0.335693,31.578125
9800,-9.734824,-0.100556,1.403002,0.335693,0.244141,-0.610352,31.597656
9840,-9.744401,-0.086191,1.412579,0.518799,0.091553,-0.518799,31.593750
9880,-9.744401,-0.090980,1.412579,0.518799,-0.091553,-0.396729,31.601562
9920,-9.739613,-0.110133,1.398214,0.305176,-0.335693,-0.457764,31.609375
9960,-9.744401,-0.110133,1.398214,0.213623,0.183105,-0.305176,31.619141
10000,-9.739613,-0.110133,1.398214,0.213623,0.213623,-0.305176,31.609375
10040,-9.730036,-0.114922,1.398214,-0.061035,-0.610352,-0.366211,31.609375
10080,-9.739613,-0.114922,1.393425,-0.122070,-0.366211,-0.366211,31.603516
10120,-9.739613,-0.095768,1.398214,-0.152588,-0.946045,-0.366211,31.603516
10160,-9.739613,-0.114922,1.403002,-0.183105,-0.915527,-0.274658,31.607422
10200,-9.753978,-0.148441,1.403002,-0.701904,-0.732422,-0.366211,31.589844
10240,-9.768343,-0.105345,1.383849,-0.366211,-0.274658,-0.183105,31.613281
10280,-9.749189,-0.081403,1.369483,-0.091553,-0.488281,-0.152588,31.634766
10320,-9.744401,-0.095768,1.379060,0.061035,-0.183105,-0.244141,31.601562
10360,-9.749189,-0.105345,1.403002,-0.274658,0.091553,-0.152588,31.593750
10400,-9.749189,-0.124498,1.403002,-0.457764,0.518799,0.030518,31.615234
10440,-9.744401,-0.100556,1.388637,-0.610352,0.305176,-0.030518,31.628906
10480,-9.734824,-0.090980,1.383849,-0.396729,0.213623,-0.152588,31.626953
10520,-9.749189,-0.090980,1.393425,-0.305176,0.366211,-0.091553,31.642578
10560,-9.744401,-0.105345,1.398214,-0.274658,0.488281,0.030518,31.613281
10600,-9.744401,-0.110133,1.398214,-0.274658,0.305176,-0.091553,31.617188
