MS,Accel X (m/s²),Accel Y (m/s²),Accel Z (m/s²),Gyro X (°/s),Gyro Y (°/s),Gyro Z (°/s),Temp (°C)
34120,1.872266,4.539406,0.593762,-160.705566,-157.836914,40.435791,38.919922
34160,3.490746,1.838747,6.679823,6.622314,151.336670,-41.778564,38.941406
34200,3.016694,-0.028730,4.017470,133.850098,35.614014,-49.072266,38.904297
34240,-0.038307,2.466028,3.620033,-135.345459,-9.674072,-43.975830,38.898438
34280,-3.892972,20.288465,1.929727,99.304199,244.689941,182.586670,38.925781
34320,1.407791,25.043350,-9.591172,42.999268,112.365723,-62.530518,38.927734
34360,2.370260,16.098612,-11.224017,-8.270264,96.740723,7.629395,38.933594
34400,0.545878,10.338163,-6.047753,22.827148,79.772949,-0.366211,38.917969
34440,-4.094085,5.008670,-0.804452,42.907715,22.796631,-17.059326,38.943359
34480,-7.388506,0.952892,1.422156,78.948975,17.883301,-26.855469,38.937500
34520,-5.899313,-0.574608,0.129287,42.236328,-90.606689,10.162354,38.933594
34560,-2.384625,-0.316035,0.646434,8.361816,-81.329346,35.705566,38.919922
34600,-2.873042,6.038177,4.089296,-174.987793,-83.251953,22.338867,38.943359
34640,-3.825934,23.209391,-4.046201,-65.856934,26.275635,-9.307861,38.935547
34680,0.172383,24.186226,-11.252748,71.258545,-124.908447,12.542725,38.923828
34720,-1.379060,13.096283,-10.141838,41.473389,-125.762939,25.970459,38.953125
34760,1.230620,7.718906,-7.580042,59.204102,-120.910645,19.805908,38.951172
34800,2.264915,6.062119,-1.666364,-25.329590,-83.404541,22.491455,38.933594
34840,1.436521,5.204995,4.180276,-247.070312,-46.447754,34.576416,38.945312
34880,4.295198,1.015141,6.569689,146.423340,156.402588,-48.950195,38.947266
34920,-0.186748,1.115698,4.702212,-60.638428,-102.966309,-119.201660,38.933594
34960,-4.687847,14.748282,4.189853,45.227051,206.573486,244.659424,38.937500
35000,1.288081,27.384878,-7.790732,68.481445,148.803711,-60.546875,38.964844
35040,1.790863,18.138472,-11.247959,-10.498047,131.164551,-20.385742,38.939453
35080,1.508347,10.151415,-8.398860,21.575928,97.442627,13.854980,38.937500
35120,-2.829947,5.602432,-2.561796,22.247314,22.186279,-13.122559,38.931641
35160,-6.229713,1.910573,1.857901,26.794434,36.224365,-28.625488,38.941406
35200,-6.311116,-0.919373,1.106121,69.091797,-32.897949,0.183105,38.935547
35240,-4.070143,-0.756568,0.335188,5.981445,-99.700928,66.955566,38.923828
35280,-1.675941,2.480393,1.029507,-33.843994,-103.973389,33.721924,38.935547
35320,-5.425261,20.839132,-0.732626,-226.715088,75.958252,-68.878174,38.929688
35360,-0.023942,27.657818,-12.239159,104.492188,-162.506104,2.532959,38.908203
35400,-1.632846,15.370775,-10.443508,61.370850,-112.365723,23.254395,38.937500
35440,0.670376,7.053318,-8.513782,68.542480,-123.443604,16.693115,38.951172
35480,2.327164,4.999093,-2.456451,-3.356934,-67.657471,18.341064,38.933594
35520,0.536301,5.329493,3.337517,-270.904541,-114.074707,74.127197,38.921875
35560,3.165135,1.790863,5.348647,130.859375,178.222656,-24.200439,38.927734
35600,1.867477,1.168370,5.458780,1.892090,58.349609,-66.162109,38.919922
35640,-2.159570,12.593501,5.712565,-53.283691,21.759033,169.616699,38.916016
35680,2.087744,26.676195,-8.212111,129.791260,136.718750,-45.318604,38.921875
35720,1.623269,19.474436,-12.785037,7.202148,134.399414,-48.675537,38.927734
35760,1.680730,10.687716,-10.065224,25.573730,100.738525,15.136719,38.910156
35800,-2.748544,6.722919,-3.059790,22.796631,36.987305,-23.468018,38.917969
35840,-7.038953,3.160346,1.675941,18.676758,6.103516,-44.525146,38.939453
35880,-6.038177,-0.339977,0.952892,77.514648,-65.368652,-1.068115,38.937500
35920,-3.327940,-0.545878,0.713472,-7.446289,-73.303223,38.726807,38.937500
35960,-2.331953,4.558560,2.935291,-122.314453,-59.112549,30.883789,38.929688
36000,-3.854665,20.087353,-2.772485,-82.855225,42.816162,-12.756348,38.929688
36040,-0.536301,24.899698,-11.535264,76.354980,-131.713867,14.282227,38.953125
36080,-1.766921,14.714764,-10.831368,36.956787,-113.433838,20.050049,38.933594
36120,0.857124,7.867347,-7.867347,57.159424,-120.025635,15.869141,38.937500
36160,1.738190,5.726931,-1.714248,-24.627686,-95.245361,17.639160,38.923828
36200,1.221043,4.984728,3.375824,-260.589600,-67.108154,38.421631,38.929688
36240,3.768473,1.163582,5.726931,104.125977,206.237793,-57.556152,38.929688
36280,1.134852,0.507571,3.399766,-2.075195,-65.063477,-88.562012,38.935547
36320,-4.673482,14.465767,6.028600,-28.045654,119.476318,191.986084,38.923828
36360,0.603339,26.843790,-5.990293,98.937988,140.380859,-27.374268,38.933594
36400,0.521936,18.296490,-11.061212,-5.279541,116.180420,-27.099609,38.943359
36440,0.751779,10.448297,-8.370130,6.225586,114.379883,5.828857,38.914062
36480,-2.269703,5.985504,-2.580950,15.472412,43.609619,-7.720947,38.943359
36520,-6.057330,2.322376,1.948880,23.071289,23.620605,-29.724121,38.929688
36560,-6.057330,-0.699107,0.986411,90.728760,-34.698486,0.305176,38.943359
36600,-3.974375,-0.976834,0.090980,14.648438,-78.399658,52.764893,38.929688
36640,-3.074155,3.514688,2.643199,-120.941162,-60.485840,51.696777,38.931641
36680,-5.315128,21.303606,-1.790863,-122.406006,67.230225,-50.659180,38.947266
36720,-0.057461,26.886885,-10.687716,77.392578,-133.300781,10.833740,38.939453
36760,-1.671153,15.251065,-10.084377,34.881592,-112.518311,21.148682,38.962891
36800,0.689530,8.710106,-7.718906,48.461914,-124.755859,18.951416,38.960938
36840,2.442086,5.951985,-2.422932,10.711670,-89.477539,14.465332,38.929688
36880,1.264138,4.888960,2.964022,-252.716064,-97.015381,60.974121,38.939453
36920,4.084508,1.283292,6.014235,108.184814,232.330322,-72.875977,38.937500
36960,0.627281,-0.368707,2.940080,44.250488,-50.140381,-38.604736,38.927734
37000,-3.256114,6.698977,6.871359,-172.851562,-10.864258,-27.038574,38.937500
37040,1.034295,25.407269,-4.687847,97.320557,181.274414,39.947510,38.933594
37080,1.580173,23.223757,-10.730812,-5.737305,106.140137,-47.088623,38.947266
37120,2.331953,13.575124,-9.907207,-5.767822,112.976074,5.706787,38.929688
37160,-0.407014,7.704541,-4.707001,8.514404,71.624756,-7.873535,38.919922
37200,-4.812346,3.490746,0.129287,24.902344,33.325195,-14.038086,38.962891
37240,-6.483498,0.038307,1.086968,70.678711,28.686523,-7.476807,38.937500
37280,-5.176264,-0.699107,0.004788,32.287598,-79.284668,32.958984,38.947266
37320,-3.150769,1.403002,1.455675,-66.986084,-89.599609,26.977539,38.937500
37360,-5.013458,13.527240,3.548207,-192.077637,72.418213,-49.163818,38.962891
37400,-0.713472,27.298687,-7.671022,52.917480,-110.473633,3.051758,38.939453
37440,-1.546654,19.359514,-9.270349,52.490234,-106.719971,16.815186,38.933594
37480,-1.283292,11.022904,-7.900866,39.794922,-145.568848,16.387939,38.919922
37520,1.589750,6.186617,-4.357447,57.067871,-125.823975,-5.340576,38.929688
37560,1.302446,4.587290,1.364695,-66.101074,-126.373291,0.732422,38.933594
37600,0.914585,1.920150,4.055778,-60.638428,-87.829590,107.330322,38.937500
37640,3.064578,0.656011,3.572149,110.046387,278.564453,82.946777,38.949219
37680,1.359907,4.788404,6.847417,-123.260498,17.364502,-90.240479,38.917969
37720,4.620809,24.200590,-1.288081,94.818115,132.354736,-35.614014,38.937500
37760,2.633622,24.961946,-9.054871,48.065186,175.415039,-66.223145,38.935547
37800,1.522712,14.748282,-10.548853,8.911133,125.885010,0.000000,38.921875
37840,-0.866701,8.480263,-5.722142,18.188477,90.240479,-6.958008,38.933594
37880,-5.013458,4.400543,-0.603339,26.855469,32.135010,-35.888672,38.949219
37920,-6.607996,0.818817,1.216254,66.650391,11.138916,-40.954590,38.917969
37960,-5.037400,-0.871489,-0.114922,32.501221,-71.899414,8.483887,38.937500
38000,-3.227384,-0.071826,1.086968,-37.597656,-75.531006,46.752930,38.933594
38040,-4.707001,11.305421,3.969586,-186.767578,41.412354,-12.023926,38.947266
38080,-2.595315,27.001806,-6.971915,35.400391,-100.372314,12.664795,38.955078
38120,-1.651999,20.446482,-9.883265,42.358398,-124.847412,9.643555,38.941406
38160,-1.043872,12.215217,-8.882488,31.219482,-141.571045,14.587402,38.939453
38200,1.924938,7.005434,-5.492299,78.643799,-123.809814,-0.885010,38.931641
38240,2.126051,4.410120,-0.095768,-17.547607,-116.180420,21.148682,38.949219
38280,1.297657,2.916138,3.902549,-203.094482,-57.983398,136.718750,38.937500
38320,4.175488,0.636858,4.836287,123.321533,189.880371,-67.932129,38.914062
38360,0.723049,1.963245,4.711789,-82.092285,-19.073486,-87.280273,38.947266
38400,-2.829947,18.081011,4.151546,32.897949,204.803467,145.324707,38.951172
38440,1.460463,26.719292,-7.489063,70.709229,154.998779,-58.898926,38.933594
38480,2.073379,17.788919,-11.013328,-10.925293,96.405029,-5.310059,38.923828
38520,1.211466,11.391612,-7.115568,3.692627,101.043701,5.645752,38.957031
38560,-2.485181,5.875371,-2.202666,56.976318,52.093506,-9.429932,38.939453
38600,-6.287174,1.742979,0.775721,54.504395,28.167725,-33.599854,38.949219
38640,-6.368577,-0.306458,0.148441,61.462402,-37.445068,-8.178711,38.933594
38680,-3.490746,-0.656011,-0.062249,7.965088,-81.237793,18.005371,38.941406
38720,-3.251326,3.888184,2.691083,-133.209229,-74.005127,45.379639,38.904297
38760,-4.635174,20.269312,-1.278504,-127.014160,13.916016,-26.153564,38.941406
38800,0.847547,25.249250,-9.404425,55.053711,-109.008789,14.099121,38.962891
38840,-1.154005,16.218323,-8.781932,11.535645,-112.579346,15.502930,38.957031
38880,0.411803,10.089166,-7.010222,37.384033,-132.110596,13.122559,38.925781
38920,1.857901,6.153099,-2.762909,36.834717,-102.844238,0.640869,38.943359
38960,0.933739,4.113238,2.063802,-93.811035,-120.086670,4.608154,38.933594
39000,1.853112,1.412579,3.466804,-96.679688,23.925781,74.340820,38.943359
39040,3.059790,-0.181959,3.021482,106.048584,83.343506,-95.367432,38.933594
39080,-1.268927,5.233725,5.655105,-193.450928,-84.564209,-48.187256,38.943359
39120,1.436521,24.147919,1.948880,68.695068,233.551025,91.033936,38.925781
39160,2.542642,25.009830,-7.939173,45.898438,138.000488,-69.305420,38.939453
39200,2.140416,15.796943,-10.074800,4.577637,121.582031,8.941650,38.966797
39240,0.368707,10.146626,-5.286397,12.786865,90.362549,11.444092,38.937500
39280,-3.514688,4.817134,-0.272939,18.280029,59.082031,-11.627197,38.927734
39320,-6.157887,1.077391,1.168370,57.067871,57.373047,-23.010254,38.943359
39360,-5.487510,-0.416591,-0.248997,59.570312,-72.357178,17.913818,38.933594
39400,-3.189077,-0.162806,0.047884,7.080078,-63.140869,27.313232,38.943359
39440,-6.157887,8.317456,4.505888,-163.024902,32.653809,-26.855469,38.931641
39480,-3.682282,25.383326,-6.071695,-24.475098,-98.632812,12.390137,38.945312
39520,0.804452,22.941240,-8.839393,56.396484,-117.279053,19.409180,38.968750
39560,-0.861913,12.579136,-7.637504,33.905029,-129.730225,14.312744,38.943359
39600,1.623269,6.900089,-5.655105,63.201904,-114.227295,9.857178,38.953125
39640,2.561796,5.343858,-0.469264,-22.766113,-86.273193,3.265381,38.970703
39680,1.537078,3.299210,4.271256,-43.853760,-115.264893,35.003662,38.937500
39720,1.628057,0.244209,3.098097,34.271240,126.220703,179.351807,38.921875
39760,0.828394,1.470040,4.113238,-20.019531,73.913574,0.030518,38.937500
39800,0.670376,15.782578,4.438850,-58.837891,110.961914,-66.986084,38.957031
39840,6.478710,28.960264,-7.029376,101.898193,143.218994,4.852295,38.962891
39880,5.837064,19.728222,-9.265560,29.388428,147.735596,-9.490967,38.964844
39920,3.596091,10.821792,-7.254431,30.883789,130.126953,3.784180,38.966797
39960,-2.576161,6.143522,-2.470816,36.895752,76.446533,-37.109375,38.945312
40000,-7.015011,2.815581,0.311246,41.412354,48.370361,-47.973633,38.978516
40040,-6.473921,0.220267,-0.837971,72.479248,-60.577393,-6.469727,38.955078
40080,-3.830723,-0.550666,-0.095768,4.791260,-67.321777,23.284912,38.929688
40120,-3.179500,4.419696,2.533065,-127.838135,-66.009521,29.083252,38.953125
40160,-4.711789,21.337126,-3.519476,-121.917725,-11.718750,-16.754150,38.951172
40200,1.891419,24.751257,-10.089166,55.267334,-118.774414,20.416260,38.968750
40240,1.848324,15.193604,-9.097966,30.792236,-82.458496,3.723145,38.966797
40280,2.375048,8.729259,-6.258443,40.771484,-136.535645,21.453857,38.986328
40320,3.026271,5.396531,-1.891419,18.127441,-113.830566,-21.057129,38.957031
40360,1.345541,3.969586,3.394978,-65.917969,-134.490967,-16.082764,38.966797
40400,1.493982,0.809240,3.902549,43.426514,5.340576,87.371826,38.947266
40440,1.335965,0.162806,1.786075,5.615234,169.708252,105.194092,38.945312
40480,0.526724,7.163452,6.315904,-193.023682,-18.890381,-130.310059,38.953125
40520,4.965574,26.159048,-4.362236,93.200684,177.825928,-53.314209,38.976562
40560,2.523489,23.774424,-9.888053,51.879883,104.248047,-38.299561,38.962891
40600,1.618480,13.737929,-9.461885,21.026611,103.851318,5.187988,38.964844
40640,-0.928950,6.880936,-5.133168,28.259277,55.725098,-13.488770,38.957031
40680,-4.989516,3.529053,-0.153229,28.747559,14.526367,-31.097412,38.953125
40720,-6.220136,0.976834,1.106121,48.187256,14.526367,-42.144775,38.980469
40760,-4.659117,-0.248997,0.167594,15.838623,-92.315674,20.996094,38.949219
40800,-3.557784,3.797204,2.628834,-106.201172,-41.717529,29.541016,38.951172
40840,-4.769250,17.238253,-3.418920,-82.427979,-6.835938,-23.773193,38.949219
40880,0.761356,24.961946,-9.342175,48.034668,-120.086670,9.399414,38.958984
40920,-0.646434,15.552734,-8.552089,22.827148,-134.338379,23.345947,38.978516
40960,0.651223,9.193734,-6.545747,31.738281,-135.375977,21.301270,38.966797
41000,2.298434,6.421249,-2.695871,20.294189,-103.332520,0.122070,38.939453
41040,1.848324,4.285621,2.288857,-44.036865,-95.916748,-49.316406,38.960938
41080,1.302446,0.426168,3.184288,55.297852,-44.219971,71.075439,38.945312
41120,1.201889,1.647211,3.466804,-107.818604,91.400146,34.301758,38.949219
